"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arf4",1.6842726962506e-60,0.470391897080678,0.319,0.567,3.50143450823538e-56
"Emc2",2.03807385835984e-60,0.599511957318164,0.21,0.385,4.23695174414427e-56
"Sdf2l1",3.00285991585853e-60,0.453345762991596,0.238,0.423,6.24264547907829e-56
"Ythdf2",3.07835396900575e-60,0.435467803347825,0.132,0.256,6.39959006616606e-56
"Psmd14",3.23984263450153e-60,0.650087925688099,0.184,0.344,6.73530885286524e-56
"Akap9",3.74660960026396e-60,0.413838338924026,0.202,0.367,7.78882669798874e-56
"Snapc5",7.39481501488056e-60,0.712241551811158,0.206,0.381,1.53730809344352e-55
"Sap18",7.94098241722002e-60,1.85313958961361,0.422,0.426,1.65085083471587e-55
"Nfe2l2",1.31473267672459e-59,0.544525317913384,0.177,0.328,2.73319776164276e-55
"Pdcd10",2.48541756619133e-59,0.460949361277944,0.289,0.519,5.16693457835516e-55
"Asna1",2.8239514569401e-59,0.550116846457203,0.141,0.271,5.87071268383277e-55
"Snrnp27",3.29972439942281e-59,0.553005734250638,0.254,0.458,6.85979705396009e-55
"Aldoc",8.77113734110418e-59,2.10514896468315,0.479,0.453,1.82343174184215e-54
"Cd151",9.70038114773781e-59,0.275446302072182,0.131,0.252,2.01661223680321e-54
"Psmc3",1.09816209222904e-58,0.536075599957272,0.297,0.533,2.28296917353496e-54
"Idh2",5.2133409421535e-58,0.678710576740586,0.164,0.308,1.08380144846429e-53
"Bcas2",6.23547546256572e-58,0.539963806221786,0.275,0.494,1.29629299391279e-53
"Fuca1",6.63943085845314e-58,0.660645433126838,0.246,0.444,1.38027128116382e-53
"G3bp1",7.81820001615682e-58,0.461573524582976,0.241,0.434,1.62532560135884e-53
"Ndufb5",1.35040138937185e-57,0.370067720904778,0.383,0.677,2.80734944836514e-53
"Smarce1",1.69126412538588e-57,0.611031066879405,0.15,0.286,3.51596899026471e-53
"Sucla2",1.95126451115348e-57,0.675145944242484,0.149,0.282,4.05648379223697e-53
"Tmem256",2.25666608762835e-57,0.413487070254624,0.355,0.621,4.69138312957058e-53
"Rsu1",2.61306346523674e-57,0.552371052662163,0.242,0.438,5.43229763788067e-53
"Basp1",3.14878920926284e-57,-0.622863710722006,0.218,0.339,6.54601788713652e-53
"Thrsp",3.38661256948774e-57,0.606071324329578,0.133,0.256,7.04042887070807e-53
"Dazap1",1.04811533559937e-56,0.600760078268981,0.165,0.308,2.17892697117752e-52
"Eif5a",1.25459148429272e-56,0.318457123917766,0.417,0.721,2.60817023669613e-52
"Pdia4",1.52313555017438e-56,0.571462246170136,0.213,0.386,3.16644649525751e-52
"Pole4",1.62800636694528e-56,0.641493528701716,0.155,0.291,3.38446243624254e-52
"Bub3",2.51050963137615e-56,0.476125116465847,0.254,0.455,5.21909847266788e-52
"Gltp",2.6460529049229e-56,0.266116337426704,0.258,0.45,5.50087938404421e-52
"Uchl3",5.45127418216166e-56,0.547711614940853,0.176,0.325,1.13326538972959e-51
"Tprgl",5.70602120996816e-56,0.479198977634443,0.308,0.55,1.18622474934028e-51
"Map2k1",5.73620919241579e-56,0.584368384031993,0.139,0.265,1.19250052901132e-51
"Bax",5.96470708060835e-56,0.545770153648558,0.292,0.518,1.24000295498767e-51
"Zfp207",6.97740440847153e-56,0.519299768450596,0.174,0.32,1.45053260247715e-51
"Stmn4",7.01390001227355e-56,-0.302868143132674,0.244,0.378,1.45811967355155e-51
"Cldn11",9.44489080607759e-56,-0.485305434179104,0.279,0.399,1.96349834967547e-51
"Htra1",1.20619682806931e-55,0.457177212598746,0.219,0.382,2.50756258587329e-51
"Idh3a",1.98068097374328e-55,0.865451072035455,0.152,0.286,4.1176376763149e-51
"Napa",4.06346954803347e-55,0.621995799131599,0.211,0.383,8.44754684340678e-51
"Erp44",6.98905695162705e-55,0.603765853570558,0.157,0.291,1.45295504967375e-50
"Timm13",9.18958355200007e-55,0.483006809735073,0.349,0.618,1.9104225246253e-50
"Aamp",9.64099171322161e-55,0.576059093516305,0.288,0.511,2.00426576726164e-50
"Hnrnpm",1.11528205452348e-54,0.600011954894366,0.236,0.423,2.31855986314886e-50
"Cpe",1.14170008014638e-54,1.67593247656032,0.579,0.619,2.3734802966163e-50
"Cox7a2l",1.50993883614808e-54,0.386832665773012,0.398,0.689,3.13901184646824e-50
"Ugp2",1.73092349221764e-54,0.666628321768779,0.219,0.388,3.59841684797125e-50
"Tyrobp",3.30065138888688e-54,0.813622638881539,0.451,0.339,6.86172417235694e-50
"Mff",3.56068320970144e-54,0.564175576226847,0.27,0.476,7.40230432464832e-50
"Dars",3.97446123117432e-54,0.664125610891436,0.137,0.26,8.26250745348829e-50
"Diablo",4.77388169384342e-54,0.623369218609313,0.156,0.291,9.92442265333108e-50
"Cox6a1",4.88842222930824e-54,1.13214974777051,0.583,0.746,1.01625409725089e-49
"Sdha",5.78772810218208e-54,0.721793144910014,0.24,0.431,1.20321079516263e-49
"BC031181",6.97113688252749e-54,0.339643377031291,0.383,0.66,1.44922964650864e-49
"Ndufa3",8.58735603696833e-54,1.36600675693329,0.525,0.636,1.78522544652535e-49
"Cnih4",9.33558727514775e-54,0.643447335365401,0.244,0.435,1.94077523863046e-49
"Eif3f",9.36688124303199e-54,0.41329286221666,0.371,0.651,1.94728094161392e-49
"Dnajb6",1.02998802211241e-53,0.543785609694013,0.339,0.598,2.14124209916949e-49
"Map1b",1.35772073314564e-53,0.72043084276574,0.152,0.279,2.82256563213648e-49
"Snx3",4.48604390065822e-53,0.295506409280794,0.405,0.695,9.32603666507837e-49
"Psma2",4.69249806684862e-53,0.350514316495024,0.395,0.691,9.7552342311716e-49
"Fez2",7.85729440841261e-53,0.650013578717283,0.18,0.326,1.6334529345649e-48
"Lims1",9.27196453893133e-53,0.521712103385517,0.239,0.42,1.92754870799843e-48
"Ap4s1",9.83892049375735e-53,0.74631096479433,0.14,0.264,2.04541318144722e-48
"Lsm3",1.33983374640259e-52,0.683551266405954,0.16,0.296,2.78538037539633e-48
"Ltc4s",1.84194421228138e-52,1.56538139777289,0.317,0.23,3.82921782291176e-48
"Sumo3",5.0304678191002e-52,0.578711494501978,0.172,0.314,1.04578395491274e-47
"Sec61b",8.59007524640533e-52,0.426887848677732,0.341,0.593,1.7857907429752e-47
"Ndrg2",9.909172504269e-52,0.867059129704508,0.346,0.6,2.06001787191248e-47
"S100a1",1.91409655846003e-51,0.744500245375517,0.32,0.541,3.97921533538255e-47
"Klhdc2",3.9521874206241e-51,0.665367122191199,0.163,0.297,8.21620242873545e-47
"Atp5j",4.0670560987967e-51,0.867326044529463,0.651,0.835,8.45500292378845e-47
"Zfp36l1",5.52159580078344e-51,-0.284805462968617,0.251,0.395,1.14788455102487e-46
"Tm2d2",7.10796725034524e-51,0.518281107808072,0.314,0.551,1.47767531167427e-46
"Tmem119",7.44616786166008e-51,1.13636616656334,0.364,0.266,1.54798383676051e-46
"Dcun1d5",8.08351014979547e-51,0.60496497211431,0.208,0.37,1.68048092504098e-46
"Capns1",8.78157788491245e-51,0.41766509124344,0.339,0.591,1.82560222649445e-46
"Snx6",1.02016180257469e-50,0.559647734426379,0.261,0.458,2.12081437137252e-46
"Mrpl28",2.79876593131692e-50,0.708536590748074,0.211,0.377,5.81835449461475e-46
"Vps35",3.43132658111714e-50,0.576097647852804,0.221,0.39,7.13338482948442e-46
"Srsf2",3.61141032389319e-50,0.482425033813139,0.346,0.605,7.50776092234155e-46
"Nedd8",3.80731396339151e-50,0.303986217401404,0.433,0.736,7.91502499849461e-46
"Fam49b",4.30804864266993e-50,0.428846430205719,0.281,0.475,8.95600232324653e-46
"Cops4",5.50422270598092e-50,0.668579847941489,0.216,0.382,1.14427285834637e-45
