"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cd79b",0.000100577341103891,5.29004697986343,0.01,0,1
"Mettl13",0.000100577341103891,5.36711969831191,0.01,0,1
"Gm14431,Gm8898",0.000100577341103891,5.37921678230248,0.01,0,1
"8430408G22Rik",0.000100577341103891,5.08838259750539,0.01,0,1
"Tmem194",0.000100577341103891,5.29130698116153,0.01,0,1
"Zhx2",0.000101315597048205,0.148539208617883,0.025,0.049,1
"Siglece",0.000101327500988691,5.10270877323055,0.011,0.001,1
"Nap1l2",0.000102471946579001,-0.383890041524237,0.006,0.019,1
"Lyz2",0.000103130905950284,2.13719816222252,0.041,0.019,1
"Cltb",0.000103908935986014,0.195723892837979,0.457,0.679,1
"Dmd",0.000104296506145071,0.248766221843578,0.024,0.047,1
"Ptpn13",0.000104401653798327,0.393639673654226,0.042,0.072,1
"Rab7b",0.000104710317733702,0.901640222990838,0.229,0.206,1
"Dgkb",0.00010503563341971,-0.280515517050372,0.006,0.019,1
"Zbtb9",0.000105191987628121,-0.120396690686717,0.013,0.03,1
"Katnbl1",0.000105237365073961,0.478667389917572,0.09,0.138,1
"Xlr4b",0.000106028184257228,-1.08876565363651,0.003,0.014,1
"Cacna1d",0.000106508396200567,-0.219401531291535,0.006,0.019,1
"Pdzd11",0.00010669228820041,0.504328587089177,0.212,0.311,1
"Lrp3",0.000107170159047904,-0.134868386706811,0.006,0.02,1
"Sephs1",0.000107229980337059,0.474719060950067,0.056,0.091,1
"Itgb3bp",0.000107287303667742,1.45646585727962,0.137,0.106,1
"Casp6",0.000107305310403231,2.30566899856911,0.048,0.025,1
"Apoo",0.000109914170273117,1.41308978050811,0.225,0.209,1
"Gm15972",0.000111013138862584,-0.60051390119222,0.006,0.02,1
"Xlr",0.000111442252625856,3.49993505758377,0.024,0.008,1
"Gpsm3",0.000112921030405264,2.77647107412891,0.024,0.008,1
"Gm266",0.000113218052424183,0.70493917387545,0.011,0.028,1
"Zfp825",0.000113927987134587,0.320991445176626,0.044,0.075,1
"Mettl15",0.000114907356728743,0.324729810496026,0.046,0.077,1
"Mmp16",0.000115030202878366,0.169222184428914,0.016,0.035,1
"Abcb9",0.000115299914874778,0.391785135677163,0.021,0.043,1
"Zfp961",0.000116640904610745,-0.471856806833157,0.01,0.026,1
"Klhl6",0.00011744215244902,3.29104741833199,0.02,0.005,1
"Ccdc114",0.000118979136166945,-0.169468772195762,0.002,0.011,1
"Mtap",0.000119147741703673,0.155211386272315,0.023,0.046,1
"Sgsm1",0.000119190313919842,0.355144189334399,0.002,0.011,1
"Zbtb49",0.000119363335338588,-0.524643574587745,0.009,0.025,1
"Cenpp",0.000119703910198014,-0.518416489208393,0.008,0.022,1
"1700094D03Rik",0.000120250095383217,-0.360551610294341,0.016,0.035,1
"Galnt4",0.000120405427573153,-0.213721169242373,0.016,0.035,1
"Hspa5",0.000120512226166088,0.13564075503372,0.717,0.916,1
"Gfer",0.000121165388232331,0.340738230424497,0.138,0.205,1
"Hspbp1",0.000121649398258306,0.406869515184963,0.143,0.21,1
"Pfdn4",0.000121873901509907,1.08712950349689,0.377,0.429,1
"Tmem200c",0.00012223907747746,-0.40413203744855,0.007,0.022,1
"Cib2",0.000122661570960515,0.584989048177556,0.008,0.022,1
"Pdk1",0.000122891727787571,0.223817448245583,0.017,0.036,1
"0610012G03Rik",0.000122946906537163,0.3372238011374,0.408,0.6,1
"Abhd13",0.000123249482479493,0.304167375419568,0.052,0.087,1
"Hist1h2br",0.000123318095823655,2.78868151359759,0.017,0.003,1
"Cth",0.000123429173669654,0.798229764127394,0.008,0.022,1
"Acat1",0.000123774402893772,0.629877658891599,0.268,0.396,1
"Cox11",0.00012400837035034,0.429922882283448,0.067,0.107,1
"Pbk",0.000125400310927932,1.99797351675058,0.019,0.005,1
"Pmm1",0.000127212866099261,0.212170085341006,0.498,0.731,1
"Crem",0.000128185116882035,0.585725247884414,0.065,0.104,1
"Kctd7",0.000129457161415648,0.102488800081928,0.028,0.053,1
"Mfng",0.000132595072959045,3.40802905781568,0.025,0.009,1
"Inafm1",0.000133261653913678,-0.162374686926455,0.015,0.033,1
"BC025920",0.000134687289899514,-1.41723001256802,0.004,0.015,1
"Arfip1",0.000134895442289243,0.429442330468844,0.143,0.21,1
"E130309D02Rik",0.00013573881129632,0.515944097445089,0.046,0.077,1
"Pcdhb19",0.000136737859625455,-0.352871618826222,0.004,0.015,1
"Lpin2",0.000137352698845392,0.162615876109436,0.015,0.033,1
"Mfap3l",0.000138936166200185,1.23321660304981,0.048,0.081,1
"Cul4a",0.000139174334721677,0.581519515060243,0.086,0.133,1
"Copa",0.000142316847728117,0.449240143432365,0.199,0.287,1
"Bap1",0.000143571854980555,0.538536048167914,0.045,0.077,1
"Fgfr1",0.000144399971165024,0.670623408869229,0.043,0.074,1
"Cyp4f15",0.000144952959538546,0.308382593841212,0.015,0.033,1
"Thap4",0.000145718338516672,0.189711394465764,0.048,0.079,1
"Fzd9",0.000145905904454695,-0.701115682033143,0.004,0.016,1
"Pex12",0.000147533079395102,0.56338199913015,0.039,0.067,1
"Ralb",0.00014910117411181,0.424003733224994,0.055,0.09,1
"Lpo",0.00015181149411877,-1.38014317621915,0.002,0.012,1
"Tspo",0.00015196966819122,0.285899313136491,0.043,0.072,1
"Teddm2",0.000152065914857697,-1.12888636357203,0.002,0.012,1
"Smagp",0.000152266522863649,3.22079146986059,0.02,0.005,1
"Pank2",0.000152816708847775,0.44509756583947,0.065,0.102,1
"Ppih",0.000152878178288899,0.873792074847205,0.077,0.119,1
"Spag7",0.000152981620732147,0.340859956883231,0.339,0.502,1
"Ell",0.000153423596357271,0.182778645262605,0.028,0.052,1
"Klhdc2",0.000153758413492114,0.526945641892522,0.323,0.476,1
"Rdh10",0.000155328555885971,0.210177555765091,0.014,0.031,1
"Gm14295",0.000155834881728901,1.58176752505392,0.096,0.066,1
"Sra1",0.000156012406693336,0.245515393451085,0.4,0.611,1
"Bcat2",0.000156555634858234,0.110460159066039,0.03,0.055,1
"Vps26b",0.000157469989092021,0.393722813966253,0.071,0.111,1
"Pmf1",0.00015995135799433,0.357157591309368,0.036,0.064,1
"Ssbp4",0.000160637728998007,0.29382149599338,0.04,0.068,1
"Zfp213",0.000161602059476629,0.571339054391572,0.028,0.052,1
"Nanp",0.000162221263754368,0.738048256521334,0.058,0.094,1
"Foxf2",0.000163969079007423,2.89123896295419,0.017,0.004,1
"Kif1bp",0.000164310464097351,0.271597360092717,0.456,0.664,1
"Nmb",0.000165619992948901,-0.190190319212665,0.013,0.029,1
"Dnajc28",0.0001656247728077,-0.240819356546272,0.013,0.03,1
"Pex14",0.000166506549151804,0.769558403279202,0.104,0.157,1
"Jam2",0.000166927736124795,0.597760103031036,0.065,0.104,1
"Nptn",0.000167641844442627,0.402865253842162,0.342,0.501,1
"Nsrp1",0.000167716532118942,0.471417687203748,0.203,0.292,1
"Slc31a2",0.000169076998343426,0.440968484317816,0.16,0.235,1
